route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
1,L0S8-1-1093-S01_145900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-1093-S01_147200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-1093-S01_148550_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-1093-S01_149900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
3,L0S8-3-1092-S01_000450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_002450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_004450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_004550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_006450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_006550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_008450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_008550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_010450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_010550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_012450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_012550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_014450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_014550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_016450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_016550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_018450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_018550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_020450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_020550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_022450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_022550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_024450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_024550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_026450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_026550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_028450_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_028550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_030150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_030550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_031100_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_031700_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_032550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_033200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_033850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_034550_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_034600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_035750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_035850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_036550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_036900_3..N42R,L0S8,Harlem-148 St,0,3..N42R
3,L0S8-3-1092-S01_037350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_037800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_038500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_038800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_039550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_040150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_040500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_040900_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_041500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_041700_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_042100_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_042250_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_042850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_043000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_043600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_043900_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_044250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_044700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_045000_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_045400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_045450_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_045800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_046200_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_046850_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_047050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_047400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_048000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_048100_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_048100_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_048750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_049000_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_049050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_049600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_049650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_050250_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_050400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_050600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_051200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_051550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_052000_3..S03R,L0S8,New Lots Av,1,3..S03R
3,L0S8-3-1092-S01_052200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_052250_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_053000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_053000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_053650_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_054000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_054100_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_054650_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_054750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_055400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_055400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_056050_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_056050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_056550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_056700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_057300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_057400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_058200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_058250_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_059050_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_059050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_059850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_059900_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_060500_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_061100_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_061250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_061700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_061800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_062400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_062950_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_063400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_063750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_064000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_064550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_064650_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_065350_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_065500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_066150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_066500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_066850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_067100_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_067750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_067900_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_068550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_068700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_069350_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_069500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_070150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_070300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_070950_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_071150_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_071600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_071950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_072550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_072750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_073250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_073550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_073850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_074350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_074650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_075150_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_075450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_075950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_076250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_076750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_077050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_077550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_077850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_078350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_078650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_079150_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_079450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_079950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_080250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_080750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_081050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_081550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_081850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_082350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_082650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_083150_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_083450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_083950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_084250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_084750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_085050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_085550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_085850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_086350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_086650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_087050_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_087450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_087850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_088350_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_088650_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_089400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_089500_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_090200_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_090400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_090900_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_091200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_091500_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_092200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_092300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_092950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_093000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_093800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_093850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_094600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_094650_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_095400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_095400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_096250_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_096800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_096900_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_097550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_097850_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_098300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_098550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_098800_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_099400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_099400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_099950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_100100_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_100600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_100750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_101350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_101550_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_101950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_102400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_102700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_103200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_103250_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_103800_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_104300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_104500_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_104950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_105600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_105700_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_106200_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_106300_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_106800_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_107450_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_107450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_108200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_108300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_109000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_109350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_109750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_110000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_110450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_110950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_111150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_111750_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_111850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_112550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_113000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_113200_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_113700_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_114000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_114350_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_114700_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_115150_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_115800_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_116050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_116300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_116700_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_117400_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_117500_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_118050_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_118250_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_118950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_118950_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_119650_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_120000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_120550_3..N56R,L0S8,135 St,0,
3,L0S8-3-1092-S01_120750_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_121350_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_121450_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_122300_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_122300_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_123000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_123050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_123900_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_124000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_124550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_125000_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_125300_3..N56R,L0S8,135 St,0,
3,L0S8-3-1092-S01_126000_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_126050_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_127200_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_127200_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_127950_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_128400_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_128600_3..N56R,L0S8,135 St,0,
3,L0S8-3-1092-S01_129600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_129600_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_130600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_130850_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_131600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_132300_3..S01R,L0S8,New Lots Av,1,3..S01R
3,L0S8-3-1092-S01_132600_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_133550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_134350_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_134550_3..N01R,L0S8,Harlem-148 St,0,3..N01R
3,L0S8-3-1092-S01_136250_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_138950_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_140200_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_141350_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_142300_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_142750_3..S88R,L0S8,34 St-Penn Station,1,
3,L0S8-3-1092-S01_144300_3..N90R,L0S8,Harlem-148 St,0,
3,L0S8-3-1092-S01_146550_3..N90R,L0S8,Harlem-148 St,0,
4,L0S8-4-1104-S01_000550_4..S01R,L0S8,New Lots Av,1,4..S01R
4,L0S8-4-1104-S01_001500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_003500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_005500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_007500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_009500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_010700_4..N13R,L0S8,Woodlawn,0,4..N13R
4,L0S8-4-1104-S01_011500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_012700_4..N13R,L0S8,Woodlawn,0,4..N13R
4,L0S8-4-1104-S01_013500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_014700_4..N13R,L0S8,Woodlawn,0,4..N13R
4,L0S8-4-1104-S01_015500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_016700_4..N13R,L0S8,Woodlawn,0,4..N13R
4,L0S8-4-1104-S01_017500_4..S13R,L0S8,New Lots Av,1,4..S13R
4,L0S8-4-1104-S01_018700_4..N13R,L0S8,Woodlawn,0,4..N13R
4,L0S8-4-1104-S01_019500_4..S13R,L0S8,New Lots Av,1,4..S13R
